299.00 ,2019/07/18 06:00,2216.0601,2725.3601,0.00842994,0.055710908,
300.00 ,2019/07/18 07:00,2216.0601,2725.3601,0.00842994,0.055710908,
301.00 ,2019/07/18 08:00,2216.21,2725.8201,0.013924062,0.072570787,
302.00 ,2019/07/18 09:00,2216.29,2725.6699,0.016856215,0.067065671,
303.00 ,2019/07/18 10:00,2216.1399,2725.6699,0.011354763,0.067065671,
304.00 ,2019/07/18 11:00,2216.1399,2725.3601,0.011354763,0.055710908,
305.00 ,2019/07/18 12:00,2216.0601,2725.5901,0.00842994,0.064140848,
306.00 ,2019/07/18 13:00,2216.29,2725.52,0.016856215,0.061571549,
307.00 ,2019/07/18 14:00,2216.1399,2725.5901,0.011354763,0.064140848,
308.00 ,2019/07/18 15:00,2216.21,2725.75,0.013924062,0.070001489,
309.00 ,2019/07/18 16:00,2216.0601,2725.4399,0.00842994,0.058635731,
310.00 ,2019/07/18 17:00,2216.21,2725.3601,0.013924062,0.055710908,
311.00 ,2019/07/18 18:00,2216.0601,2725.52,0.00842994,0.061571549,
312.00 ,2019/07/18 19:00,2216.1399,2725.6699,0.011354763,0.067065671,
313.00 ,2019/07/18 20:00,2216.21,2725.75,0.013924062,0.070001489,
314.00 ,2019/07/18 21:00,2216.29,2725.52,0.016856215,0.061571549,
315.00 ,2019/07/18 22:00,2216.21,2725.5901,0.013924062,0.064140848,
316.00 ,2019/07/18 23:00,2216.29,2725.5901,0.016856215,0.064140848,
317.00 ,2019/07/19 00:00,2216.21,2725.5901,0.013924062,0.064140848,
318.00 ,2019/07/19 01:00,2216.21,2725.3601,0.013924062,0.055710908,
319.00 ,2019/07/20 11:54,2215.9099,2725.6699,0.002924823,0.067065671,
320.00 ,2019/07/20 12:00,2216.0601,2725.6699,0.00842994,0.067065671,
321.00 ,2019/07/20 13:00,2215.99,2725.6699,0.005860641,0.067065671,
322.00 ,2019/07/20 14:00,2216.0601,2725.8201,0.00842994,0.072570787,
323.00 ,2019/07/20 15:00,2215.99,2725.5901,0.005860641,0.064140848,
324.00 ,2019/07/20 16:00,2216.0601,2725.6699,0.00842994,0.067065671,
325.00 ,2019/07/20 17:00,2215.9099,2725.5901,0.002924823,0.064140848,
326.00 ,2019/07/20 18:00,2216.0601,2725.75,0.00842994,0.070001489,
327.00 ,2019/07/20 19:00,2215.9099,2725.6699,0.002924823,0.067065671,
328.00 ,2019/07/20 20:00,2215.76,2725.6699,-0.002569299,0.067065671,
329.00 ,2019/07/20 21:00,2216.1399,2725.8201,0.011354763,0.072570787,
330.00 ,2019/07/20 22:00,2215.9099,2725.97,0.002924823,0.078064909,
331.00 ,2019/07/20 23:00,2216.0601,2725.8201,0.00842994,0.072570787,
332.00 ,2019/07/21 00:00,2215.8301,2725.75,0,0.070001489,
333.00 ,2019/07/21 01:00,2216.1399,2725.6699,0.011354763,0.067065671,
334.00 ,2019/07/21 02:00,2216.1399,2725.8201,0.011354763,0.072570787,
335.00 ,2019/07/21 03:00,2216.0601,2725.6699,0.00842994,0.067065671,
336.00 ,2019/07/21 04:00,2215.99,2725.6699,0.005860641,0.067065671,
337.00 ,2019/07/21 05:00,2216.21,2725.52,0.013924062,0.061571549,
338.00 ,2019/07/21 06:00,2215.99,2725.3601,0.005860641,0.055710908,
339.00 ,2019/07/21 07:00,2215.76,2725.3601,-0.002569299,0.055710908,
340.00 ,2019/07/21 08:00,2215.9099,2725.3601,0.002924823,0.055710908,
